Timestamp (from 1970),Date,Time,Lat,Long,Speed (m/s),Heading,HR,Distance (m),Calories (SUM)
1729933020.0001783,26/10/24,11:57:00 AM,37.9360495933,23.6643948258,1.9094,121.52,140.0,10806.60033268028,31.979
1729933022.000205,26/10/24,11:57:02 AM,37.9360331933,23.6644353335,2.2319,116.28,138.0,10802.601069698432,32.509
1729933023.0002184,26/10/24,11:57:03 AM,37.9360212554,23.6644571762,2.1609,119.0,138.0,10800.268094430521,33.039
1729933024.0002298,26/10/24,11:57:04 AM,37.9360101099,23.6644779383,2.1735,120.86,138.0,10798.063181186424,33.039
1729933025.0002413,26/10/24,11:57:05 AM,37.9359972935,23.6644986942,2.1107,123.46,138.0,10795.749543671189,33.039
1729933026.0002506,26/10/24,11:57:06 AM,37.935985223,23.6645194492,2.1865,124.88,138.0,10793.485933081263,33.559
1729933027.0002613,26/10/24,11:57:07 AM,37.9359755596,23.6645413223,2.1865,123.97,139.0,10791.284175149489,33.559
1729933028.00027,26/10/24,11:57:08 AM,37.935964163,23.6645637177,2.2316,123.23,139.0,10788.944065897203,33.559
1729933029.0002775,26/10/24,11:57:09 AM,37.9359535383,23.6645864898,2.1161,122.59,139.0,10786.620667271689,34.079
1729933030.000286,26/10/24,11:57:10 AM,37.9359433718,23.6646083459,2.3959,122.01,139.0,10784.392461241816,34.079
1729933031.0002942,26/10/24,11:57:11 AM,37.9359355635,23.6646308024,2.2736,119.68,139.0,10782.236473001007,34.604
1729933032.0003006,26/10/24,11:57:12 AM,37.9359288496,23.6646527464,2.3331,89.7,140.0,10780.168470946015,34.604
1729933033.0003066,26/10/24,11:57:13 AM,37.935929589,23.6646795001,2.4417,90.63,140.0,10777.815160399821,34.604
1729933034.0003119,26/10/24,11:57:14 AM,37.9359270457,23.6647066085,2.4417,93.28,140.0,10775.41543832662,35.129
1729933035.0003176,26/10/24,11:57:15 AM,37.9359194366,23.6647339886,2.3229,102.44,140.0,10772.864616992667,35.129
1729933036.0003228,26/10/24,11:57:16 AM,37.9359118038,23.6647615244,2.2993,104.78,140.0,10770.300008513912,35.659
1729933037.0003276,26/10/24,11:57:17 AM,37.935904037,23.6647881433,2.2483,109.43,138.0,10767.806233427995,35.659
1729933038.0003324,26/10/24,11:57:18 AM,37.9358964884,23.6648129943,2.508,111.5,138.0,10765.466457336819,35.659
1729933039.0003357,26/10/24,11:57:19 AM,37.9358870812,23.6648429534,2.508,109.93,138.0,10762.633361867798,36.189
1729933040.0003397,26/10/24,11:57:20 AM,37.9358780998,23.6648712399,2.7542,110.29,138.0,10759.95435071768,36.189
1729933041.0003445,26/10/24,11:57:21 AM,37.9358672703,23.664904805,2.8883,109.95,138.0,10756.768247986296,36.709
